,Price,Year,Mileage,City,State,Vin,Make,Model
318161,32400,2015,17137,Michigan Center, MI,1FTFW1EF8FFC95933,Ford,F-1504WD
318162,34389,2015,3008,Dublin, GA,1FTFX1EF9FFA95768,Ford,F-1504WD
318164,19860,2011,131858,Findlay, OH,1FTFW1ET7BFB41035,Ford,F-1504WD
318165,31999,2014,42850,Grimes, IA,1FTFW1ET6EKD52013,Ford,F-1504WD
318167,33000,2015,29795,Kent, WA,1FTEW1EP3FFB24561,Ford,F-1504WD
318172,29875,2014,48826,Norman, OK,1FTFW1EF0EFC72354,Ford,F-1504WD
318177,22985,2010,87597,Puyallup, WA,1FTFW1EV6AFD34597,Ford,F-1504WD
318179,33944,2015,18097,Buckner, KY,1FTEW1EF4FFB84730,Ford,F-1504WD
318180,34497,2015,15734,Leavenworth, KS,1FTEW1EFXFFB81458,Ford,F-1504WD
318185,33995,2015,17924,Colmar, PA,1FTEW1EP0FKF19613,Ford,F-1504WD
318189,20995,2011,120204,Portland, OR,1FTFW1ET0BFC01267,Ford,F-1504WD
318191,33947,2016,16631,Yuma, AZ,1FTEW1E81GKE06246,Ford,F-1504WD
318195,19995,2009,115074,East Windsor, NJ,1FTPW14V69FA45690,Ford,F-1504WD
318198,31997,2015,30656,Milwaukee, WI,1FTEX1EP9FKE35013,Ford,F-1504WD
318199,33450,2016,25071,Hurst, TX,1FTEW1EP8GKD74581,Ford,F-1504WD
318200,33048,2015,23780,Hillsborough, NC,1FTEX1EP5FFB69014,Ford,F-1504WD
318201,29500,2014,60552,Buford, GA,1FTFW1ET4EFC60634,Ford,F-1504WD
318204,24481,2012,86878,Addison, TX,1FTFW1ETXCFA07329,Ford,F-1504WD
318205,26900,2014,74950,Opelika, AL,1FTFW1EF3EFC98074,Ford,F-1504WD
318210,33993,2015,16879,Smyrna, ga,1FTEW1EG5FKD59163,Ford,F-1504WD
318213,32499,2014,17366,Hickory, NC,1FTFX1ET0EKF89870,Ford,F-1504WD
318218,32498,2015,27677,Columbus, OH,1FTFW1EG2FFA02276,Ford,F-1504WD
318219,32500,2015,25628,Sandusky, MI,1FTEW1EF4FFB52814,Ford,F-1504WD
318225,30995,2016,52726,Carson City, NV,1FTEX1EPXGKD39781,Ford,F-1504WD
318226,30861,2014,37148,Oswego, IL,1FTFW1ET5EFC87650,Ford,F-1504WD
318235,30900,2014,31294,Hibbing, MN,1FTFW1ET9EFA55066,Ford,F-1504WD
318237,24285,2010,91475,Pensacola, FL,1FTFW1EV2AKA25118,Ford,F-1504WD
318241,27995,2014,72695,Lakewood, WA,1FTFW1EF9EKD34471,Ford,F-1504WD
318242,34113,2015,16272,Buckner, KY,1FTEW1EF4FFB09896,Ford,F-1504WD
318243,15900,2006,151825,Littleton, CO,1FTPX14V56FA67480,Ford,F-1504WD
318244,29938,2015,62646,Merrimack, NH,1FTEW1EP9FFA65418,Ford,F-1504WD
318245,25950,2011,70544,Springville, UT,1FTFW1ET3BFB24328,Ford,F-1504WD
318246,33881,2014,20480,Hattiesburg, MS,1FTFW1ET2EKF34775,Ford,F-1504WD
318249,29988,2014,53191,Salisbury, NC,1FTFW1EF8EKF67676,Ford,F-1504WD
318253,30573,2014,30873,Hooksett, NH,1FTFW1EF5EFB72508,Ford,F-1504WD
318255,33995,2016,17690,Lakewood, WA,1FTEW1EG4GFA02941,Ford,F-1504WD
318261,33900,2016,35520,Amarillo, TX,1FTEW1EPXGKD53618,Ford,F-1504WD
318265,28993,2014,49928,Lindon, UT,1FTFW1ET2EFA12110,Ford,F-1504WD
318266,29999,2014,45275,Morrow, GA,1FTFX1EF5EFA55668,Ford,F-1504WD
318269,34899,2015,9162,Watertown, NY,1FTEW1EP0FFC82680,Ford,F-1504WD
318271,31500,2014,32442,Manor, TX,1FTFW1EF1EFC31070,Ford,F-1504WD
318278,33290,2015,16664,Flemington, NJ,1FTEX1EP3FFC05010,Ford,F-1504WD
318280,32834,2015,22168,Keyport, NJ,1FTEX1EP9FFC25293,Ford,F-1504WD
318281,7995,2003,218102,Carthage, MS,1FTRW08L63KB37117,Ford,F-1504WD
318282,30998,2014,40030,Langhorne, PA,1FTFW1ET5EFC09272,Ford,F-1504WD
318289,23000,2010,97057,Jacksonville, FL,1FTFW1EV5AFB83073,Ford,F-1504WD
318290,27730,2014,61307,Philadelphia, PA,1FTFW1EF3EKE37210,Ford,F-1504WD
318296,31995,2014,27586,Grandville, MI,1FTFW1EFXEKF72068,Ford,F-1504WD
318300,31993,2015,22540,Bedford, OH,1FTEW1EP4FFB72232,Ford,F-1504WD
318304,29100,2014,58613,Lewes, DE,1FTFW1EF5EKD36556,Ford,F-1504WD
318306,17295,2006,122160,Austin, TX,1FTPW14556KB16042,Ford,F-1504WD
318314,30998,2014,40146,Langhorne, PA,1FTFW1ET7EFB66070,Ford,F-1504WD
318315,14495,2006,155918,Pelham, AL,1FTPW145X6FA16074,Ford,F-1504WD
318321,33495,2016,20066,Boyertown, PA,1FTFW1EG8GFB45704,Ford,F-1504WD
318324,33444,2015,14950,Hanover, MA,1FTEX1EP4FFC05212,Ford,F-1504WD
318326,33099,2016,36131,Franklin, TN,1FTEW1EG2GFC60293,Ford,F-1504WD
318327,23000,2014,122314,Brooksville, FL,1FTFW1EF4EFA82220,Ford,F-1504WD
318334,27430,2015,93395,Tulsa, OK,1FTEW1EG4FFA54908,Ford,F-1504WD
318338,32972,2015,12897,Hillsdale, MI,1FTEX1EP6FFA92637,Ford,F-1504WD
318342,23495,2011,90599,Woodbridge Township, NJ,1FTFW1ET3BFC82815,Ford,F-1504WD
318344,32900,2016,24765,Hibbing, MN,1FTEW1EF3GFA64046,Ford,F-1504WD
318345,31900,2014,26440,Westmont, IL,1FTFW1ET5EKD09332,Ford,F-1504WD
318348,32925,2014,17446,Raleigh, NC,1FTFW1EF6EFB58908,Ford,F-1504WD
318353,32997,2016,27714,Milwaukee, WI,1FTEW1EP5GKD71489,Ford,F-1504WD
318355,26798,2012,59478,Woodstock, GA,1FTFW1EF7CFD08747,Ford,F-1504WD
318359,25921,2012,88000,Corpus Christi, TX,1FTFW1EF5CFD09346,Ford,F-1504WD
318363,33455,2015,26336,Westbrook, ME,1FTFW1EG7FFC64553,Ford,F-1504WD
318365,18480,2009,133887,Abilene, TX,1FTPW14V19FA86020,Ford,F-1504WD
318366,31995,2014,23950,Homewood, IL,1FTFW1EF8EKF52837,Ford,F-1504WD
318378,29988,2014,38329,Mt. Juliet, TN,1FTFW1EF5EKF89862,Ford,F-1504WD
318379,25923,2012,91581,Glendale, MO,1FTFW1ET6CFA95618,Ford,F-1504WD
318382,30949,2014,39896,Brentwood, CA,1FTFW1ET8EFA62378,Ford,F-1504WD
318391,23995,2011,82094,North Brunswick, NJ,1FTFW1EFXBFC09354,Ford,F-1504WD
318393,33200,2016,38162,Hicksville, OH,1FTEW1EF9GFC33759,Ford,F-1504WD
318394,29991,2014,48872,Katy, TX,1FTFW1EFXEKG53393,Ford,F-1504WD
318396,32295,2015,20639,E. Providence, RI,1FTFX1EF9FFC98952,Ford,F-1504WD
318399,28779,2015,69872,Seattle, WA,1FTEW1EPXFFB27392,Ford,F-1504WD
318400,30894,2014,37609,Omaha, NE,1FTFW1ET0EFA46269,Ford,F-1504WD
318411,19995,2010,124371,Sacramento, CA,1FTFW1EV9AFC52539,Ford,F-1504WD
318414,10995,2003,182382,Butte, MT,1FTRW08LX3KC90809,Ford,F-1504WD
318417,30970,2014,47914,Longmont, CO,1FTFW1ET9EKE83663,Ford,F-1504WD
318422,28999,2012,33205,Puyallup, WA,1FTFW1EF3CKD34432,Ford,F-1504WD
318424,17950,2007,123281,Mooresville, NC,1FTPW14VX7FB35244,Ford,F-1504WD
318427,5900,2004,242615,Orlando, FL,1FTRW14W24KD00532,Ford,F-1504WD
318428,16995,2009,152000,Topeka, KS,1FTPW14V09KC07093,Ford,F-1504WD
318434,22995,2012,105559,Sacramento, CA,1FTFW1ET0CKD26858,Ford,F-1504WD
318438,34499,2015,19197,Frederick, CO,1FTEW1EP8FKE54736,Ford,F-1504WD
318440,31862,2015,31786,Kenosha, WI,1FTFX1EF7FFA15755,Ford,F-1504WD
318446,30265,2014,45074,DeRidder, LA,1FTFW1ET6EKF22077,Ford,F-1504WD
318448,33392,2016,38023,New London, CT,1FTEW1EFXGKE06065,Ford,F-1504WD
318449,27000,2011,71128,Oklahoma City, OK,1FTFW1ET1BKD47622,Ford,F-1504WD
318450,21579,2011,123888,Maryville, MO,1FTFW1ET5BFC20249,Ford,F-1504WD
318453,26991,2014,84523,Phoenix, AZ,1FTFW1EF0EKE44258,Ford,F-1504WD
318454,32995,2015,33842,Boise, ID,1FTEW1EP4FFB33687,Ford,F-1504WD
318458,32944,2015,24600,Kingsland, GA,1FTEW1E87FFB49567,Ford,F-1504WD
318459,13995,2009,188226,Melbourne, FL,1FTPW14V29FA10970,Ford,F-1504WD
318464,22980,2014,123035,Castle Rock, CO,1FTFW1ET5EKD75752,Ford,F-1504WD
318465,25997,2014,112422,Anchorage, AK,1FTFW1EF5EFB52338,Ford,F-1504WD
318466,32998,2015,20478,Madison, WI,1FTEW1EP1FKD59340,Ford,F-1504WD
318477,31995,2014,35891,Culpeper, VA,1FTFW1ET4EFC17797,Ford,F-1504WD
318480,34239,2016,25976,Hicksville, OH,1FTEW1EF5GFC35444,Ford,F-1504WD
318483,29987,2014,43522,Saint George, UT,1FTFW1ET5EFA95807,Ford,F-1504WD
318484,32675,2014,27730,Culpeper, VA,1FTFW1EF0EFC88974,Ford,F-1504WD
318486,33795,2016,10070,Lincoln, NE,1FTEW1EP6GFA24939,Ford,F-1504WD
318487,29765,2014,55424,Ocala, FL,1FTFW1ET1EKE87268,Ford,F-1504WD
318491,31694,2014,34635,Colorado Springs, CO,1FTFW1EF2EFC33460,Ford,F-1504WD
318493,29950,2014,59483,Lawrence, KS,1FTFW1ET3EKG39003,Ford,F-1504WD
318495,32956,2015,41069,Plattsmouth, NE,1FTEW1EPXFKE62420,Ford,F-1504WD
318496,31698,2015,39926,Bountiful, UT,1FTFW1EG2FKE92788,Ford,F-1504WD
318498,33000,2015,38924,Denver, CO,1FTEW1EF0FFB16523,Ford,F-1504WD
318502,30997,2015,43712,Milwaukee, WI,1FTEW1EG9FKD75723,Ford,F-1504WD
318509,20000,2011,133273,Zedulon, NC,1FTFW1EF0BKD85773,Ford,F-1504WD
318511,30900,2015,36409,Ocala, FL,1FTEW1EF7FFA73055,Ford,F-1504WD
318516,29299,2015,75387,Longmont, CO,1FTEW1EG6FFB17149,Ford,F-1504WD
318522,32950,2016,30168,Burkburnett, TX,1FTEW1EG0GKE05015,Ford,F-1504WD
318523,27000,2012,67430,Lomira, WI,1FTFW1E61CFA06998,Ford,F-1504WD
318524,31995,2014,24478,Idaho Falls, ID,1FTFW1EF4EFC71658,Ford,F-1504WD
318528,31990,2014,26370,Hudson, WI,1FTFW1EF3EKD26222,Ford,F-1504WD
318529,15000,2010,194772,Kingman, AZ,1FTFW1EV8AFC11058,Ford,F-1504WD
318532,11791,2005,183721,Humble, TX,1FTPW14555FB68200,Ford,F-1504WD
318533,23900,2012,94975,Kearney, MO,1FTFW1EF1CFC34516,Ford,F-1504WD
318535,22795,2011,99689,Southampton, NJ,1FTFW1EF8BKD15857,Ford,F-1504WD
318540,33587,2016,22556,Dry Ridge, KY,1FTEW1EG4GFB84902,Ford,F-1504WD
318544,32899,2015,15779,Nokomis, FL,1FTEX1EP9FFB70103,Ford,F-1504WD
318553,26995,2014,74954,Mt Pleasant, MI,1FTFW1EF6EFA51017,Ford,F-1504WD
318559,35591,2016,18110,Ankeny, IA,1FTEW1EG2GKD22931,Ford,F-1504WD
318564,30881,2014,33573,BIXBY, OK,1FTFW1ETXEKD74175,Ford,F-1504WD
318565,26900,2014,76131,Benson, NC,1FTFW1ET0EKD51097,Ford,F-1504WD
318566,30488,2014,42753,Oswego, IL,1FTFW1EFXEFC68117,Ford,F-1504WD
318570,31486,2014,30750,Union City, TN,1FTFW1ET3EFB67152,Ford,F-1504WD
318573,29991,2014,54037,Littleton, CO,1FTFW1EF4EKG27677,Ford,F-1504WD
318575,33770,2015,11854,Flemington, NJ,1FTEX1EP3FFB31278,Ford,F-1504WD
318579,26995,2012,57828,Doral, FL,1FTFW1ET8CKD60160,Ford,F-1504WD
318580,25516,2012,86838,Arlington, TX,1FTFW1EF4CFA74275,Ford,F-1504WD
318585,31288,2015,41437,Madison, WI,1FTEW1EG5FFB31107,Ford,F-1504WD
318598,30970,2014,41479,Littleton, CO,1FTFW1ET3EFB36287,Ford,F-1504WD
318605,33500,2014,24647,Encinitas, CA,1FTFW1EF5EFC34022,Ford,F-1504WD
318606,28991,2012,31121,Davenport, IA,1FTFX1EF5CFA67252,Ford,F-1504WD
318611,23511,2012,109716,Saint Augustine, FL,1FTFW1ETXCFA21019,Ford,F-1504WD
318616,32999,2015,21265,Hickory, NC,1FTFX1EF5FFB89744,Ford,F-1504WD
318629,31989,2015,27026,Nokomis, FL,1FTFW1EF0FFC24693,Ford,F-1504WD
318637,32777,2014,25257,Tacoma, WA,1FTFW1ETXEFC46107,Ford,F-1504WD
318641,31990,2014,24926,Blue Springs, MO,1FTFW1EF9EKF07129,Ford,F-1504WD
318650,32399,2014,20038,Buckhannon, WV,1FTFW1EF7EFA36879,Ford,F-1504WD
318652,29555,2014,44467,Pelham, AL,1FTFW1ET0EFB02212,Ford,F-1504WD
318653,27995,2015,71856,St. Augustine, FL,1FTEW1EP0FFB99332,Ford,F-1504WD
318655,22496,2011,103683,Woodbridge, VA,1FTFW1EF5BFC10461,Ford,F-1504WD
318657,33949,2016,23828,Tacoma, WA,1FTEW1E86GFC31100,Ford,F-1504WD
318661,27990,2014,73156,Tulsa, OK,1FTFW1ET1EKD66966,Ford,F-1504WD
318668,15988,2006,139085,Boise, ID,1FTPW14586FA57643,Ford,F-1504WD
318674,20995,2009,114430,Grand Forks, ND,1FTPW14V19FA39201,Ford,F-1504WD
318676,27975,2014,65964,Torrance, CA,1FTFW1EF4EFA31123,Ford,F-1504WD
318678,24534,2011,79199,Frankfort, IL,1FTFW1EF5BFC63614,Ford,F-1504WD
318680,31861,2016,41614,Chillicothe, OH,1FTEW1EP0GFB00302,Ford,F-1504WD
318691,27899,2012,43981,East Meadow, NY,1FTFW1ETXCFC83140,Ford,F-1504WD
318693,2950,1999,236000,Milaca, MN,2FTRX18L7XCA99300,Ford,F-1504WD
318694,31450,2014,47299,Virginia Beach, VA,1FTFW1EF1EKD35727,Ford,F-1504WD
318695,31998,2014,29364,Langhorne, PA,1FTFW1EF3EFA55123,Ford,F-1504WD
318704,30999,2014,33984,Bowling Green, KY,1FTFW1EF7EKF45023,Ford,F-1504WD
318708,31988,2015,33784,Shawnee, KS,1FTEW1EF8FKD57026,Ford,F-1504WD
318710,32591,2015,31881,Ft. Worth, TX,1FTEW1EP2FFB96819,Ford,F-1504WD
318714,28733,2014,54586,Abilene, TX,1FTFW1EF6EKG45758,Ford,F-1504WD
318715,24988,2012,81947,Hackensack, NJ,1FTFW1EF4CFA17042,Ford,F-1504WD
318719,30927,2015,46913,Omaha, NE,1FTEW1EF7FKD89076,Ford,F-1504WD
318721,31625,2014,23520,Fredericktown, MO,1FTFX1EF5EFB09955,Ford,F-1504WD
318722,33895,2016,9659,Portsmouth, NH,1FTFW1EFXGFC93229,Ford,F-1504WD
318725,31995,2014,29723,Cherry Hill, NJ,1FTFW1EF9EKF86124,Ford,F-1504WD
318726,33991,2015,29392,Wichita, KS,1FTEW1EG9FKD44603,Ford,F-1504WD
318728,28321,2012,52234,Indiana, PA,1FTFW1ET0CFC72826,Ford,F-1504WD
318730,23090,2010,98211,Centennial, CO,1FTFW1EV4AFB12060,Ford,F-1504WD
318731,29995,2012,32739,Westbrook, ME,1FTFW1ET5CKE26440,Ford,F-1504WD
318732,23322,2011,98974,Katy, TX,1FTFW1EF5BFA77118,Ford,F-1504WD
318733,32766,2014,22055,Renton, WA,1FTFW1ET2EFA93920,Ford,F-1504WD
318737,28995,2014,58505,Collinsville, IL,1FTFW1EFXEKF06961,Ford,F-1504WD
318746,20302,2009,118335,West Valley, UT,1FTPW14V69FA69634,Ford,F-1504WD
318751,32490,2016,31607,Orland Park, IL,1FTEW1EF7GFA16601,Ford,F-1504WD
318755,26000,2014,106719,Buford, GA,1FTFW1ET7EFA47998,Ford,F-1504WD
318761,29254,2014,58330,Plymouth, MA,1FTFX1ET0EFC03909,Ford,F-1504WD
318769,31432,2014,28240,Schaumburg, IL,1FTFW1EF1EFA92803,Ford,F-1504WD
318773,23988,2011,96008,Northampton, MA,1FTFW1ET5BFC98921,Ford,F-1504WD
318775,31900,2015,35128,Norwich, CT,1FTEW1EP5FFC10048,Ford,F-1504WD
318776,32888,2016,39541,Anderson, SC,1FTEW1E83GFA86890,Ford,F-1504WD
318780,33350,2015,17670,Devils Lake, ND,1FTEW1EPXFFB34102,Ford,F-1504WD
318782,33999,2015,17766,Cary, NC,1FTFX1EF4FFB89511,Ford,F-1504WD
318785,18795,2009,141371,Grand Forks, ND,1FTPW14V19FA58945,Ford,F-1504WD
318790,33066,2015,22073,Gainesville, GA,1FTEX1EP2FFD12419,Ford,F-1504WD
318791,25463,2012,87244,Siloam Springs, AR,1FTFW1EF3CKE02695,Ford,F-1504WD
318799,34288,2016,11219,Willowbrook, IL,1FTFW1EF7GFB46026,Ford,F-1504WD
318800,12995,2011,218632,Lincoln, NE,1FTFW1EF4BKD87381,Ford,F-1504WD
318802,31900,2014,27433,Salisbury, MD,1FTFW1ET3EFB64008,Ford,F-1504WD
318807,34000,2015,15009,Auburn, MA,1FTEW1EG1FFC16204,Ford,F-1504WD
318809,24988,2014,100043,Lebanon, TN,1FTFW1ET4EFC14740,Ford,F-1504WD
318814,32995,2016,27959,Dundalk, MD,1FTEW1E85GFC60636,Ford,F-1504WD
318815,33391,2014,22513,Fayetteville, NC,1FTFW1EF2EKG19173,Ford,F-1504WD
318817,31500,2014,31078,Massillon, OH,1FTFW1ET6EFB75200,Ford,F-1504WD
318818,32000,2014,40824,Huntville, AL,1FTFW1EF7EKE29448,Ford,F-1504WD
318819,31564,2014,35447,De Soto, MO,1FTFW1ET9EFA93557,Ford,F-1504WD
318820,23499,2009,75000,Seattle, WA,1FTPW14V99KC76252,Ford,F-1504WD
318826,33499,2015,16032,North Huntingdon, PA,1FTEW1E88FFA95146,Ford,F-1504WD
318827,33462,2015,16478,Racine, WI,1FTEX1EP7FFB81536,Ford,F-1504WD
318828,26950,2010,50898,Doylestown, PA,1FTFW1EV3AFA76538,Ford,F-1504WD
318829,23780,2011,98753,Memphis, TN,1FTFW1ET5BFC55681,Ford,F-1504WD
318834,21000,2009,113428,Colusa, CA,1FTPW14V29KC06544,Ford,F-1504WD
318836,19450,2012,149631,Castle Rock, CO,1FTFW1ET7CKE25354,Ford,F-1504WD
318838,32900,2015,22937,Sandusky, MI,1FTFW1EG0FFA44543,Ford,F-1504WD
318839,34500,2016,23526,Broken Arrow, OK,1FTFW1EF2GFC08061,Ford,F-1504WD
318841,30981,2015,45287,Cookeville, TN,1FTEX1EP6FFA74834,Ford,F-1504WD
318842,30900,2014,38776,Hampton, VA,1FTFW1EF7EFB12813,Ford,F-1504WD
318845,29999,2014,39817,Mesa, AZ,1FTFX1ET3EFA19712,Ford,F-1504WD
318846,33455,2016,20941,Lawrence, KS,1FTEW1EFXGFA15877,Ford,F-1504WD
318851,30994,2015,58117,Lawrence, KS,1FTEW1E89FKD31696,Ford,F-1504WD
318858,24942,2011,91533,Blair, NE,1FTFW1EFXBKD34569,Ford,F-1504WD
318861,33985,2016,18889,Yarmouth, ME,1FTEW1EFXGFC31194,Ford,F-1504WD
318862,27999,2011,38157,Puyallup, WA,1FTFW1EF1BFB19316,Ford,F-1504WD
318867,34483,2016,12913,Imlay City, MI,1FTEW1EP4GFC08017,Ford,F-1504WD
318869,23777,2012,97638,Mesa, AZ,1FTEX1EM1CFC37875,Ford,F-1504WD
318872,31487,2014,31966,Dunn, NC,1FTFX1EF3EFA43101,Ford,F-1504WD
318876,22697,2011,102065,Fort Wayne, IN,1FTFW1ET4BFC03815,Ford,F-1504WD
318878,32000,2014,25655,Freeport, IL,1FTFW1EF6EFA39451,Ford,F-1504WD
318886,30781,2014,45125,De Soto, MO,1FTFW1ET1EKD98199,Ford,F-1504WD
318889,26940,2012,71018,McKinney, TX,1FTFW1ET8CFB08434,Ford,F-1504WD
318894,26995,2014,74948,Southgate, MI,1FTEX1EM1EKF34428,Ford,F-1504WD
318895,23995,2010,94766,Spokane, WA,1FTFW1EV1AKE55724,Ford,F-1504WD
318903,26570,2011,65322,Humboldt, TN,1FTFW1ET8BFC65573,Ford,F-1504WD
318904,29693,2014,43694,Akron, OH,1FTFW1ET6EFB64066,Ford,F-1504WD
318907,31990,2015,36647,Haverhill, MA,1FTEW1EFXFFA40910,Ford,F-1504WD
318908,28641,2014,55246,Schererville, IN,1FTFW1ET0EFC76992,Ford,F-1504WD
318909,33629,2015,16226,Lakeville, MN,1FTEW1EG4FFB60081,Ford,F-1504WD
318912,27995,2014,70602,Battle Creek, MI,1FTFW1EF2EKD42041,Ford,F-1504WD
318913,24899,2014,101463,Englewood, CO,1FTFW1ET7EFA02768,Ford,F-1504WD
318914,30700,2014,35565,Kansas City, MO,1FTFW1ET8EFB21073,Ford,F-1504WD
318916,31491,2014,32621,Katy, TX,1FTFW1ET2EKE47586,Ford,F-1504WD
318922,30999,2014,40833,Saugus, MA,1FTFW1EF8EFA57529,Ford,F-1504WD
318923,29900,2012,38527,Fond du Lac, WI,1FTFW1ET5CFB77355,Ford,F-1504WD
318924,29933,2014,43571,Fishers, IN,1FTFW1ET2EFC32976,Ford,F-1504WD
318925,31273,2014,31700,Tuscaloosa, AL,1FTFW1ET0EFC91167,Ford,F-1504WD
318928,30989,2015,35598,Bedford, OH,1FTFW1EG1FFA80676,Ford,F-1504WD
318929,33485,2015,19453,King George, VA,1FTEW1EP5FFB69193,Ford,F-1504WD
318934,30989,2014,48800,Marysville, WA,1FTFW1ET3EKD96471,Ford,F-1504WD
318935,27977,2014,64458,Hollywood, FL,1FTFX1EF0EFB97443,Ford,F-1504WD
318937,28512,2014,67860,Wall, NJ,1FTFW1EF5EFA74448,Ford,F-1504WD
318938,32700,2016,24811,Lenoir, NC,1FTEW1EF9GFC31283,Ford,F-1504WD
318941,24375,2012,100501,Minden, LA,1FTFW1ET3CKD81918,Ford,F-1504WD
318942,33958,2016,26832,Charleston, SC,1FTEW1EF3GFB54572,Ford,F-1504WD
318945,31288,2015,33242,Portland, OR,1FTEW1EG8FFB49181,Ford,F-1504WD
318948,27925,2014,65155,Auburn, MA,1FTFX1EF3EFB87523,Ford,F-1504WD
318949,32746,2014,16920,Greeley, CO,1FTFW1ET5EKD59986,Ford,F-1504WD
318954,8991,2005,215790,Sacramento, CA,1FTPW14545KF10646,Ford,F-1504WD
318956,32499,2014,30190,Windsor, CT,1FTFW1ET1EFA81113,Ford,F-1504WD
318958,23716,2010,81479,Sacramento, CA,1FTFW1EV4AFB70380,Ford,F-1504WD
318969,25597,2012,84763,Albuquerque, NM,1FTFW1ET7CKD64295,Ford,F-1504WD
318970,34150,2015,22610,Leavenworth, KS,1FTEW1EP0FFD12454,Ford,F-1504WD
318972,23999,2012,95303,Fresno, CA,1FTFW1ET1CFA05937,Ford,F-1504WD
318976,32130,2015,35372,Eden Prairie, MN,1FTEW1EP1FKD16665,Ford,F-1504WD
318977,24280,2012,108491,Blair, NE,1FTFW1EF9CFB72976,Ford,F-1504WD
318983,33984,2015,17607,Carol Stream, IL,1FTEW1EF9FFB81869,Ford,F-1504WD
318984,21489,2010,108363,Colorado Springs, CO,1FTFW1EV1AFD55924,Ford,F-1504WD
318988,24988,2014,103798,Maitland, FL,1FTFW1ET6EKD54344,Ford,F-1504WD
318990,26788,2015,87573,Lexington, NC,1FTEW1E8XFFA73567,Ford,F-1504WD
318992,26977,2012,72991,Norwood, MA,1FTFW1EFXCFC10554,Ford,F-1504WD
318993,31495,2014,36706,Vandalia, OH,1FTFW1EF9EKF03162,Ford,F-1504WD
318995,32995,2014,28008,Leavenworth, KS,1FTFW1ET1EKE97511,Ford,F-1504WD
318997,34657,2016,24360,Augusta, GA,1FTEW1EF4GFB34184,Ford,F-1504WD
319002,29488,2014,46511,Mt. Juliet, TN,1FTFW1EF3EFB48370,Ford,F-1504WD
319003,34592,2016,17655,Bloomington, MN,1FTFW1EF7GFC21355,Ford,F-1504WD
319004,32991,2015,23350,Lumberton, NJ,1FTFX1EF8FFC44767,Ford,F-1504WD
319010,35475,2016,12881,PLANO, TX,1FTEW1EF0GKF66021,Ford,F-1504WD
319015,30991,2014,28466,Fond du Lac, WI,1FTFW1ET7EKF97841,Ford,F-1504WD
319020,21995,2012,119614,Framingham, MA,1FTFW1ETXCFA32957,Ford,F-1504WD
319023,25987,2014,88751,Lexington, NC,1FTFW1ET5EKF77037,Ford,F-1504WD
319027,33988,2016,17161,Buckeye, AZ,1FTEW1E86GFC60001,Ford,F-1504WD
319032,32592,2014,22847,O'Fallon, IL,1FTFW1ET3EFC99280,Ford,F-1504WD
319037,20450,2011,129694,Portland, OR,1FTFW1EF2BKD74354,Ford,F-1504WD
319038,24998,2010,67943,Savannah, GA,1FTFW1EV0AFC28016,Ford,F-1504WD
319040,21899,2011,112250,Carrollton, TX,1FTFW1ET1BFD11339,Ford,F-1504WD
319042,31342,2014,37543,Huntersville, NC,1FTFW1EFXEFC58641,Ford,F-1504WD
319044,23999,2011,86975,Puyallup, WA,1FTFW1EF8BFC80035,Ford,F-1504WD
319048,14990,2011,195483,Denver, CO,1FTFW1ET8BFB56885,Ford,F-1504WD
319052,32995,2016,28802,Dundalk, MD,1FTEW1E81GFC60200,Ford,F-1504WD
319054,17788,2009,144613,Plano, TX,1FTPW14V29FA75754,Ford,F-1504WD
319058,32459,2015,32408,Conyers, GA,1FTEW1EF4FKF11974,Ford,F-1504WD
319060,24555,2012,103860,Houston, TX,1FTFW1EF6CKE31480,Ford,F-1504WD
319062,19995,2009,118050,Saint Petersburg, FL,1FTPW14V09FA76028,Ford,F-1504WD
319064,30000,2014,53673,Fenton, MI,1FTFW1EF4EFB97318,Ford,F-1504WD
319067,33991,2016,9723,Fond du Lac, WI,1FTEW1EG0GFC19659,Ford,F-1504WD
319077,32900,2015,14288,Louisville, KY,1FTEW1EP6FFC30177,Ford,F-1504WD
319081,9997,2006,212721,Merriam, KS,1FTPW14V96KC60418,Ford,F-1504WD
319083,30988,2014,28743,Madison, TN,1FTFW1EF7EKG48331,Ford,F-1504WD
319085,30995,2014,34991,Fremont, NE,1FTFW1EF1EKD11122,Ford,F-1504WD
319086,33500,2016,36978,Hicksville, OH,1FTEW1EF8GFA32578,Ford,F-1504WD
319095,30777,2014,41145,Ashland, OR,1FTMF1ET2EFA93830,Ford,F-1504WD
319099,23577,2012,110683,Weatherford, TX,1FTFW1ET7CFC11408,Ford,F-1504WD
319100,7995,2010,108650,Havre, MT,1FTMF1EW0AKC10347,Ford,F-1504WD
319104,33997,2016,23169,Jonesboro, AR,1FTEW1EP8GKD20567,Ford,F-1504WD
319107,25494,2011,69200,Houston, TX,1FTFW1EFXBFA72352,Ford,F-1504WD
319108,28995,2014,52840,Doral, FL,1FTFW1ET6EKG16069,Ford,F-1504WD
319111,23814,2014,128458,Huntersville, NC,1FTFW1ET3EFC05768,Ford,F-1504WD
319117,27500,2015,79483,Framingham, MA,1FTEW1EF9FFB03656,Ford,F-1504WD
319118,32691,2014,32024,Fayetteville, NC,1FTFW1EF9EFA92340,Ford,F-1504WD
319127,33988,2016,19802,Circleville, OH,1FTFW1EF8GFB13164,Ford,F-1504WD
