,National,Local,Longmont
342138,30950.0,,
342140,38495.0,,
342141,45980.0,,
342142,47490.0,,
342144,30499.0,,
342146,46998.0,,
342147,38750.0,,
342148,44850.0,,
342149,16987.0,,
342152,38990.0,,
342153,21900.0,,
342154,36761.0,,
342157,38400.0,,
342159,32991.0,,
342166,34000.0,,
342169,43999.0,,
342170,44900.0,,
342172,20000.0,,
342175,33999.0,,
342178,33932.0,,
342187,28985.0,,
342189,21900.0,,
342192,46950.0,,
342199,35986.0,,
342200,38900.0,,
342201,30995.0,,
342206,26375.0,,
342209,29349.0,,
342211,27696.0,,
342212,33000.0,,
342213,29990.0,,
342221,32895.0,,
342222,39995.0,,
342225,44000.0,,
342227,37000.0,,
342229,46995.0,,
342234,42771.0,,
342237,32990.0,,
342239,27696.0,,
342241,47000.0,,
342245,44980.0,,
342249,48753.0,,
342261,19900.0,,
342264,43990.0,,
342271,46995.0,,
342272,36000.0,,
342273,45581.0,,
342275,32995.0,,
342281,43669.0,,
342285,30000.0,,
342286,27574.0,,
342289,28881.0,,
342293,33977.0,,
342295,24238.0,,
342296,34756.0,,
342298,34590.0,,
342307,35988.0,,
342311,44881.0,,
342314,37148.0,,
342317,47985.0,,
342320,48000.0,,
342321,39995.0,,
342323,36991.0,,
342326,36900.0,,
342327,44950.0,,
342331,13999.0,,
342332,31987.0,,
342334,33995.0,,
342337,4995.0,,
342339,29310.0,,
342342,45885.0,,
342347,49875.0,,
342349,50450.0,,
342355,45497.0,,
342358,45999.0,,
342359,26995.0,,
342361,34945.0,,
342368,22993.0,,
342369,32550.0,,
342384,47582.0,,
342386,24993.0,,
342391,47999.0,,
342394,45992.0,,
342397,32063.0,,
342400,45000.0,,
342401,42799.0,,
342411,33988.0,,
342414,33499.0,,
342415,46259.0,,
342416,23662.0,,
342417,44988.0,,
342422,46488.0,,
342423,31500.0,,
342426,28467.0,,
342430,47995.0,,
342433,44970.0,,
342435,29995.0,,
342436,23995.0,,
342437,30994.0,,
342442,31900.0,,
342443,28395.0,,
342445,34980.0,,
342449,41400.0,,
342451,41950.0,,
342452,42000.0,,
342455,47999.0,,
342456,27000.0,,
342457,46881.0,,
342461,29988.0,,
342473,47125.0,,
342474,46995.0,,
342475,34950.0,,
342477,41991.0,,
342479,45651.0,,
342480,33948.0,,
342481,37990.0,,
342483,50498.0,,
342485,46732.0,,
342486,31000.0,,
342487,23950.0,,
342492,22990.0,,
342497,21333.0,,
342502,37995.0,,
342504,45888.0,,
342505,48500.0,,
342506,46000.0,,
342508,41949.0,,
342513,32495.0,,
342514,33498.0,,
342518,31877.0,,
342519,45396.0,,
342521,44500.0,,
342526,37197.0,,
342532,42877.0,,
342538,45480.0,,
342541,49979.0,,
342542,33978.0,,
342549,46699.0,,
342552,46995.0,,
342554,30950.0,,
342555,32886.0,,
342559,24997.0,,
342561,33194.0,,
342562,15900.0,,
342566,26785.0,,
342577,48799.0,,
342578,45999.0,,
342582,22990.0,,
342583,42555.0,,
342591,46999.0,,
342594,48995.0,,
342597,22651.0,,
342599,26991.0,,
342604,24194.0,,
342606,37991.0,,
342612,47627.0,,
342617,47980.0,,
342619,34990.0,,
342622,45590.0,,
342624,14455.0,,
342628,25995.0,,
342631,47980.0,,
342635,36999.0,,
342637,41694.0,,
342641,32768.0,,
342652,48787.0,,
342664,48888.0,,
342666,47900.0,,
342676,31978.0,,
342677,23991.0,,
342679,33498.0,,
342682,49000.0,,
342685,36446.0,,
342688,49151.0,,
342689,40602.0,,
342691,24880.0,,
342693,31995.0,,
342695,47580.0,,
342696,7998.0,,
342697,47488.0,,
342699,47900.0,,
342701,36995.0,,
342703,47855.0,,
342705,44995.0,,
342709,47995.0,,
342714,33500.0,,
342715,46988.0,,
342716,49799.0,,
342726,27995.0,,
342727,32495.0,,
342737,47995.0,,
342739,21314.0,,
342744,24999.0,,
342750,37990.0,,
342752,35249.0,,
342753,46795.0,,
342759,11995.0,,
342761,47730.0,,
342762,33980.0,,
342763,32886.0,,
342764,46900.0,,
342765,47988.0,,
342766,32595.0,,
342770,46919.0,,
342772,31890.0,,
342782,35552.0,,
342783,30980.0,,
342789,49000.0,,
342790,26995.0,,
342795,47000.0,,
342797,47995.0,,
342801,13590.0,,
342802,39670.0,,
342805,31995.0,,
342811,23000.0,,
342815,33830.0,,
342816,23200.0,,
342822,47995.0,,
342827,48075.0,,
342828,37712.0,,
342830,48492.0,,
342831,41987.0,,
342832,44950.0,,
342839,48433.0,,
342840,33995.0,,
342842,13995.0,,
342843,32995.0,,
342848,40520.0,,
342850,46775.0,,
342851,20981.0,,
342860,30887.0,,
342862,46399.0,,
342865,33900.0,,
342870,25970.0,,
342873,13995.0,,
342878,25845.0,,
342881,47791.0,,
342885,47940.0,,
342887,28995.0,,
342888,35990.0,,
342892,50580.0,,
342895,47846.0,,
342896,29968.0,,
342900,47528.0,,
342904,30890.0,,
342906,41999.0,,
342910,31400.0,,
342920,48879.0,,
342926,32250.0,,
342927,38891.0,,
342928,49898.0,,
342929,46775.0,,
342930,40995.0,,
342931,31875.0,,
342933,47955.0,,
342938,45989.0,,
342939,46988.0,,
342947,12995.0,,
342950,32650.0,,
342956,39999.0,,
342960,41995.0,,
342961,29990.0,,
342970,32409.0,,
342980,5978.0,,
342981,49495.0,,
342983,47997.0,,
342984,29987.0,,
342985,27500.0,,
342987,13991.0,,
342990,47995.0,,
342998,34499.0,,
343002,33060.0,,
343008,30900.0,,
343009,47991.0,,
343014,41977.0,,
343015,34495.0,,
343017,23838.0,,
343019,23987.0,,
343020,45990.0,,
343021,46995.0,,
343022,35087.0,,
343024,39989.0,,
343026,36000.0,,
343031,27975.0,,
343033,23991.0,,
343036,5990.0,,
343039,35315.0,,
343041,29962.0,,
343052,44444.0,,
343055,50599.0,,
343056,18995.0,,
343063,39999.0,,
343065,45927.0,,
343068,33598.0,,
343073,30995.0,,
343077,37495.0,,
343079,47377.0,,
343083,49990.0,,
343085,31987.0,,
343103,33995.0,,
343105,17995.0,,
343107,36800.0,,
343112,45991.0,,
343114,24999.0,,
343119,30973.0,,
343125,27900.0,,
343127,29975.0,,
343128,40999.0,,
343133,50995.0,,
343138,33999.0,,
343139,36999.0,,
343140,34895.0,,
343143,18773.0,,
343144,35250.0,,
343147,34921.0,,
343148,24985.0,,
343149,25963.0,,
343151,31999.0,,
343152,41991.0,,
343155,24969.0,,
343157,47981.0,,
343158,39991.0,,
343159,18999.0,,
343160,47384.0,,
343167,34977.0,,
343168,46295.0,,
343169,32991.0,,
343170,45100.0,,
343172,38900.0,,
343174,26611.0,,
343177,49488.0,,
343178,32988.0,,
343180,40068.0,,
343184,44795.0,,
343191,29949.0,,
343193,48993.0,,
343195,38999.0,,
343196,39800.0,,
343199,40987.0,,
343206,25900.0,,
343208,49574.0,,
343216,47995.0,,
343217,38694.0,,
343219,43900.0,,
343224,47988.0,,
343233,33000.0,,
343237,39988.0,,
343239,26995.0,,
343241,32070.0,,
343250,41495.0,,
343252,48795.0,,
343255,28500.0,,
343259,29500.0,,
343260,49900.0,,
343263,22950.0,,
343270,47990.0,,
343272,39999.0,,
343274,32995.0,,
343276,41716.0,,
343278,33990.0,,
343285,47895.0,,
343288,37956.0,,
343289,48978.0,,
343294,45890.0,,
343299,48030.0,,
343301,26488.0,,
343313,37600.0,,
343315,28875.0,,
343316,43995.0,,
343319,35972.0,,
343320,23975.0,,
343328,49599.0,,
343329,48599.0,,
343335,21851.0,,
343337,48488.0,,
343343,50000.0,,
343349,28977.0,,
343353,34999.0,,
343360,32265.0,,
343361,31995.0,,
343363,31992.0,,
343373,47998.0,,
343374,23283.0,,
343379,37444.0,,
343382,47499.0,,
343385,34995.0,,
343386,44774.0,,
343387,21450.0,,
343394,34995.0,,
343396,40486.0,,
343400,44049.0,,
343401,29995.0,,
343402,28966.0,,
343404,27500.0,,
343405,32968.0,,
343409,33999.0,,
343410,36988.0,,
343411,27949.0,,
343412,48995.0,,
343415,30980.0,,
343417,49814.0,,
343418,37995.0,,
343419,43995.0,,
343422,29995.0,,
343425,36491.0,,
343431,36998.0,,
343432,20999.0,,
343433,46990.0,,
343434,39654.0,,
343439,48895.0,,
343444,27995.0,,
343445,29995.0,,
343446,49800.0,,
343450,25653.0,,
343452,33800.0,,
343460,17900.0,,
343461,48997.0,,
343463,32993.0,,
343467,49985.0,,
343469,33057.0,,
343470,22977.0,,
343473,45436.0,,
343474,45891.0,,
343484,35000.0,,
343487,34900.0,,
343489,49991.0,,
343490,44670.0,,
343493,35995.0,,
343497,34900.0,,
343499,24990.0,,
343500,28995.0,,
343502,46840.0,,
343505,34990.0,,
343507,50995.0,,
343512,44400.0,,
343516,49995.0,,
343518,29929.0,,
343522,25000.0,,
343524,34500.0,,
343530,28950.0,,
343532,28000.0,,
343533,34995.0,,
343539,34350.0,,
343542,32988.0,,
343543,34500.0,,
343546,48865.0,,
343548,28991.0,,
343552,33998.0,,
343557,26995.0,,
343566,34900.0,,
343567,44500.0,,
343568,38977.0,,
343578,46500.0,,
343580,48988.0,,
343586,32995.0,,
343587,30895.0,,
343590,47995.0,,
343597,47999.0,,
343598,38575.0,,
343604,49991.0,,
343605,33490.0,,
343608,44000.0,,
343611,31990.0,,
343614,46999.0,,
343615,43991.0,,
343617,51000.0,,
343618,33775.0,,
343620,45700.0,,
343622,31995.0,,
343627,45000.0,,
343628,46988.0,,
343629,32458.0,,
343633,31994.0,,
343635,34877.0,,
343638,49497.0,,
343640,32988.0,,
343653,35081.0,,
343655,5000.0,,
343657,50493.0,,
343671,35984.0,,
343673,29994.0,,
343677,49989.0,,
343678,32995.0,,
343680,48828.0,,
343682,44999.0,,
343683,27981.0,,
343689,45979.0,,
343693,44998.0,,
343696,45793.0,,
343699,50398.0,,
343700,35900.0,,
343702,34878.0,,
343707,48571.0,,
343708,23307.0,,
343709,49788.0,,
343711,33995.0,,
343712,43995.0,,
343725,42988.0,,
343727,50691.0,,
343730,35288.0,,
343733,33886.0,,
343734,40500.0,,
343735,27000.0,,
343736,44999.0,,
343740,33990.0,,
343744,44099.0,,
343747,48887.0,,
343753,21658.0,,
343754,32819.0,,
343755,47988.0,,
343756,36650.0,,
343760,30999.0,,
343762,36995.0,,
343765,35000.0,,
343766,48988.0,,
343779,33977.0,,
343780,32995.0,,
343781,49890.0,,
343785,47732.0,,
343787,40888.0,,
343789,34995.0,,
343800,49988.0,,
343805,34998.0,,
343807,38990.0,,
343809,41981.0,,
343811,48995.0,,
343813,41995.0,,
343815,45754.0,,
343816,36866.0,,
343818,37988.0,,
343819,25990.0,,
343831,33788.0,,
343835,34995.0,,
343848,40450.0,,
343849,48991.0,,
343859,45998.0,,
343871,33941.0,,
343872,28700.0,,
343874,32500.0,,
343875,32995.0,,
343877,31999.0,,
343879,35699.0,,
343883,33996.0,,
343896,34988.0,,
343902,49000.0,,
343906,39499.0,,
343908,34990.0,,
343914,24000.0,,
343919,45457.0,,
343920,35250.0,,
343930,36998.0,,
343932,28995.0,,
343934,48975.0,,
343937,33000.0,,
343942,36126.0,,
343944,16900.0,,
343945,49650.0,,
343946,48988.0,,
343947,39490.0,,
343948,50994.0,,
343950,38988.0,,
343953,44988.0,,
343954,39650.0,,
343956,34997.0,,
343957,45750.0,,
343960,48988.0,,
343964,42499.0,,
343965,23803.0,,
343967,28999.0,,
343971,24995.0,,
343979,48759.0,,
343980,45999.0,,
343981,49873.0,,
343986,30995.0,,
343987,39519.0,,
343988,49995.0,,
343991,16988.0,,
343995,44910.0,,
343999,21990.0,,
344000,47895.0,,
344002,46500.0,,
344004,29360.0,,
344008,45898.0,,
344009,33886.0,,
344012,29408.0,,
344017,49350.0,,
344023,34997.0,,
344024,29995.0,,
344028,34987.0,,
344029,32870.0,,
344030,32916.0,,
344033,24995.0,,
344042,29950.0,,
344043,43997.0,,
344044,47588.0,,
344046,13000.0,,
344048,33750.0,,
344049,34452.0,,
344050,34997.0,,
344051,49988.0,,
344053,35299.0,,
344055,46308.0,,
344059,49990.0,,
344065,26500.0,,
344077,46881.0,,
344083,35980.0,,
344084,36000.0,,
344086,39329.0,,
344088,34900.0,,
344089,51995.0,,
344091,46985.0,,
344094,36495.0,,
344095,31991.0,,
344098,45900.0,,
344099,45688.0,,
344101,33311.0,,
344103,48800.0,,
344105,26995.0,,
344106,35250.0,,
344107,46650.0,,
344108,44999.0,,
344109,34995.0,,
344110,41900.0,,
344115,33995.0,,
344116,52998.0,,
344120,48990.0,,
344127,44549.0,,
344128,22995.0,,
344133,36400.0,,
344134,38999.0,,
344138,49488.0,,
344141,49875.0,,
344143,48999.0,,
344144,29995.0,,
344156,43999.0,,
344157,51982.0,,
344160,48985.0,,
344161,33506.0,,
344167,46998.0,,
344169,32595.0,,
344172,47995.0,,
344174,49999.0,,
344176,34899.0,,
344179,23975.0,,
344180,48995.0,,
344184,39995.0,,
344185,45777.0,,
344186,38637.0,,
344189,35000.0,,
344190,47980.0,,
344191,30995.0,,
344193,39966.0,,
344195,50995.0,,
344197,39900.0,,
344205,29998.0,,
344207,39485.0,,
344208,22725.0,,
344214,37990.0,,
344224,48900.0,,
344225,47988.0,,
344228,39990.0,,
344235,34995.0,,
344236,38488.0,,
344243,32575.0,,
344245,35473.0,,
344247,29998.0,,
344251,48800.0,,
344252,51980.0,,
344268,29995.0,,
344270,35000.0,,
344272,39991.0,,
344280,33991.0,,
344291,49987.0,,
344295,49800.0,,
344300,41997.0,,
344302,28500.0,,
344313,24786.0,,
344324,41980.0,,
344327,36988.0,,
344328,36664.0,,
344330,50980.0,,
344331,49995.0,,
344338,33900.0,,
344343,38995.0,,
344347,28995.0,,
344350,32975.0,,
344354,47691.0,,
344356,41767.0,,
344360,46975.0,,
344363,49988.0,,
344364,33999.0,,
344366,44991.0,,
344371,39995.0,,
344372,37998.0,,
344374,38995.0,,
344375,40588.0,,
344378,44688.0,,
344382,36583.0,,
344387,33550.0,,
344393,27400.0,,
344398,33490.0,,
344400,45977.0,,
344406,36995.0,,
344407,38488.0,,
344416,51980.0,,
344419,48700.0,,
344423,36758.0,,
344426,33995.0,,
344430,33995.0,,
344440,46990.0,,
344452,35997.0,,
344458,49988.0,,
344461,50287.0,,
344464,33990.0,,
344466,39965.0,,
344467,44988.0,,
344469,29588.0,,
344471,30991.0,,
344474,34995.0,,
344476,31990.0,,
344477,46829.0,,
344480,48998.0,,
344483,36991.0,,
344486,30899.0,,
344488,31896.0,,
344492,43885.0,,
344495,34917.0,,
344497,29990.0,,
344505,40554.0,,
344507,42998.0,,
344508,35773.0,,
344509,31995.0,,
344515,40782.0,,
344517,46213.0,,
344519,37995.0,,
344527,35995.0,,
344529,48499.0,,
344534,36991.0,,
344539,29490.0,,
344541,34998.0,,
344543,49987.0,,
344544,43992.0,,
344554,34250.0,,
344564,40995.0,,
344572,38976.0,,
344573,32497.0,,
344574,36971.0,,
344576,37000.0,,
344577,20499.0,,
344578,52931.0,,
344580,45998.0,,
344582,48783.0,,
344584,37999.0,,
344586,40540.0,,
344590,45500.0,,
344592,33995.0,,
344596,41584.0,,
344600,32677.0,,
344608,32779.0,,
344609,31995.0,,
344612,34500.0,,
344615,42337.0,,
344617,40995.0,,
344618,43447.0,,
344621,34990.0,,
344630,31350.0,,
344632,46800.0,,
344636,46330.0,,
344638,37980.0,,
344648,51988.0,,
344650,34755.0,,
344654,25495.0,,
344655,36991.0,,
344656,31995.0,,
344658,41248.0,,
344660,39587.0,,
344663,32997.0,,
344664,34000.0,,
344665,40988.0,,
344669,41900.0,,
344671,50480.0,,
344672,29505.0,,
344674,35990.0,,
344680,32750.0,,
344681,46988.0,,
344685,37000.0,,
344688,50995.0,,
344689,52114.0,,
344693,47657.0,,
344696,43995.0,,
344699,37991.0,,
344701,47999.0,,
344710,28995.0,,
344711,39990.0,,
344714,29995.0,,
344724,41977.0,,
344728,39999.0,,
344729,35615.0,,
344738,52000.0,,
344741,34599.0,,
344744,39911.0,,
344747,34990.0,,
344749,47589.0,,
344750,42391.0,,
344754,50491.0,,
344756,30987.0,,
344757,34998.0,,
344759,36595.0,,
344760,46990.0,,
344768,40000.0,,
344774,34996.0,,
344776,48422.0,,
344780,51944.0,,
344781,32999.0,,
344789,47985.0,,
344790,44000.0,,
344791,33995.0,,
344792,36289.0,,
344793,39995.0,,
344794,28483.0,,
344802,33997.0,,
344805,38990.0,,
344807,33987.0,,
344808,39991.0,,
344809,46490.0,,
344810,49999.0,,
344814,50977.0,,
344820,42995.0,,
344832,41988.0,,
344844,51977.0,,
344849,41995.0,,
344855,46987.0,,
344863,43995.0,,
344872,34999.0,,
344876,46999.0,,
344879,36999.0,,
344880,39800.0,,
344882,48788.0,,
344887,50995.0,,
344888,33988.0,,
344889,38977.0,,
344893,43888.0,,
344895,47991.0,,
344897,32800.0,,
344900,52999.0,,
344905,50590.0,,
344909,46498.0,,
344913,29942.0,,
344917,34750.0,,
344920,48000.0,,
344921,41988.0,,
344928,47998.0,,
344932,36976.0,,
344936,43498.0,,
344937,38991.0,,
344940,36059.0,,
344942,40894.0,,
344946,34434.0,,
344949,38988.0,,
344957,47900.0,,
344960,32000.0,,
344961,43780.0,,
344967,36995.0,,
344969,40694.0,,
344979,33886.0,,
344980,36995.0,,
344983,36995.0,,
344985,46999.0,,
344986,30995.0,,
344990,35488.0,,
344993,49611.0,,
344994,48997.0,,
344996,35000.0,,
345003,39980.0,,
345005,42930.0,,
345007,42364.0,,
345008,41990.0,,
345017,48500.0,,
345019,42990.0,,
345020,47545.0,,
345021,48175.0,,
345027,47950.0,,
345032,46500.0,,
345039,36999.0,,
345042,40980.0,,
345045,35911.0,,
345049,49893.0,,
345054,42488.0,,
345058,41991.0,,
345064,27995.0,,
345065,42241.0,,
345067,40991.0,,
345069,43000.0,,
345074,50000.0,,
345077,49982.0,,
345082,34500.0,,
345091,44995.0,,
345094,41993.0,,
345097,48000.0,,
345099,48109.0,,
345113,44977.0,,
345115,38999.0,,
345120,34418.0,,
345122,29000.0,,
345126,35995.0,,
345129,44999.0,,
345131,42995.0,,
345134,31995.0,,
345135,43994.0,,
345136,41994.0,,
345138,47900.0,,
345140,43995.0,,
345147,24995.0,,
345151,34995.0,,
345155,40394.0,,
345160,38991.0,,
345163,22889.0,,
345167,42135.0,,
345168,42265.0,,
345172,41997.0,,
345174,38988.0,,
345184,47500.0,,
345189,33995.0,,
345192,35995.0,,
345193,37999.0,,
345198,24999.0,,
345201,40229.0,,
345207,38266.0,,
345209,37500.0,,
345210,29995.0,,
345211,49777.0,,
345216,31999.0,,
345222,43995.0,,
345224,34750.0,,
345226,35995.0,,
345229,47991.0,,
345230,36990.0,,
345234,37995.0,,
345239,35995.0,,
345244,49140.0,,
345245,38000.0,,
345253,40751.0,,
345257,42900.0,,
345261,37995.0,,
345263,49167.0,,
345266,46000.0,,
345269,37999.0,,
345271,35371.0,,
345273,47730.0,,
345276,37988.0,,
345277,47495.0,,
345280,43564.0,,
345282,35995.0,,
345289,43501.0,,
345290,42597.0,,
345294,41980.0,,
345298,48985.0,,
345302,27000.0,,
345306,31987.0,,
345307,51000.0,,
345312,49988.0,,
345313,32998.0,,
345316,43510.0,,
345317,41983.0,,
345328,44999.0,,
345329,44995.0,,
345332,34340.0,,
345335,43599.0,,
345339,35873.0,,
345344,36997.0,,
345345,36990.0,,
345352,44599.0,,
345356,43941.0,,
345357,49995.0,,
345361,50250.0,,
345362,39978.0,,
345367,42988.0,,
345369,44385.0,,
345370,32959.0,,
345374,38995.0,,
345375,33995.0,,
345376,49995.0,,
345378,43000.0,,
345380,43497.0,,
345382,48500.0,,
345386,44000.0,,
345388,39991.0,,
345389,42950.0,,
345393,38975.0,,
345403,52579.0,,
345412,43995.0,,
345413,37770.0,,
345414,36997.0,,
345417,49888.0,,
345423,44962.0,,
345424,41895.0,,
345425,36975.0,,
345427,41855.0,,
345438,30000.0,,
345441,33300.0,,
345445,43495.0,,
345452,32995.0,,
345454,42897.0,,
345455,47230.0,,
345459,36995.0,,
345466,13351.0,,
345469,34995.0,,
345474,50777.0,,
345481,38899.0,,
345482,42940.0,,
345483,49491.0,,
345484,36000.0,,
345491,41996.0,,
345492,42312.0,,
345497,48999.0,,
345503,30990.0,,
345506,39991.0,,
345512,43995.0,,
345516,37695.0,,
345517,42995.0,,
345523,44991.0,,
345530,41700.0,,
345533,40900.0,,
345536,44987.0,,
345538,46599.0,,
345540,48995.0,,
345550,38381.0,,
345555,43598.0,,
345556,33998.0,,
345568,41995.0,,
345575,48712.0,,
345576,40995.0,,
345577,41885.0,,
345578,35495.0,,
345580,37588.0,,
345583,37998.0,,
345585,42991.0,,
345586,36900.0,,
345589,44992.0,,
345592,42950.0,,
345602,35499.0,,
345606,42999.0,,
345610,42870.0,,
345612,44999.0,,
345614,49256.0,,
345619,38988.0,,
345620,42500.0,,
345626,51388.0,,
345628,44985.0,,
345637,43900.0,,
345641,43923.0,,
345642,34995.0,,
345645,39627.0,,
345650,43995.0,,
345652,52788.0,,
345654,44495.0,,
345675,34900.0,,
345676,37995.0,,
345680,51000.0,,
345681,39995.0,,
345682,33995.0,,
345684,49997.0,,
345690,33995.0,,
345692,44989.0,,
345693,40995.0,,
345698,52372.0,,
345703,45979.0,,
345706,39950.0,,
345711,44900.0,,
345712,38495.0,,
345716,48998.0,,
345718,45771.0,,
345723,37990.0,,
345732,43579.0,,
345734,33000.0,,
345736,36300.0,,
345737,53988.0,,
345739,39900.0,,
345748,42277.0,,
345750,40478.0,,
345757,39000.0,,
345760,49990.0,,
345766,34995.0,,
345769,42872.0,,
345773,44999.0,,
345774,43325.0,,
345778,38995.0,,
345781,36514.0,,
345789,49775.0,,
345790,43588.0,,
345796,40885.0,,
345798,41155.0,,
345801,42000.0,,
345805,34989.0,,
345824,46459.0,,
345825,39995.0,,
345826,39899.0,,
345828,42995.0,,
345834,35000.0,,
345839,44900.0,,
345843,45204.0,,
345845,43500.0,,
345846,46015.0,,
345847,36999.0,,
345852,49500.0,,
345853,54925.0,,
345854,42995.0,,
345855,41523.0,,
345858,39349.0,,
345861,43413.0,,
345862,38995.0,,
345863,36901.0,,
345864,29775.0,,
345867,15800.0,,
345868,43995.0,,
345870,49775.0,,
345887,47183.0,,
345891,36897.0,,
345896,33967.0,,
345897,43994.0,,
345899,38602.0,,
345904,45595.0,,
345906,43999.0,,
345907,43747.0,,
345909,43850.0,,
345921,41580.0,,
345924,41988.0,,
345928,40995.0,,
345929,45995.0,,
345932,42995.0,,
345934,45994.0,,
345935,44273.0,,
345938,33575.0,,
345942,44997.0,,
345944,43888.0,,
345948,14950.0,,
345953,49995.0,,
345963,35998.0,,
345986,50871.0,,
345991,43798.0,,
345992,42497.0,,
345993,38998.0,,
345996,56253.0,,
346004,40000.0,,
346008,10000.0,,
346011,37995.0,,
346012,45999.0,,
346013,43998.0,,
346033,45396.0,,
346034,40900.0,,
346041,43850.0,,
346051,41997.0,,
346056,31991.0,,
346060,32995.0,,
346068,47498.0,,
346069,40750.0,,
346077,36999.0,,
346080,43759.0,,
346082,46995.0,,
346091,45900.0,,
346093,35991.0,,
346095,43950.0,,
346097,52990.0,,
346102,24995.0,,
346106,38995.0,,
346107,31000.0,,
346115,45988.0,,
346116,36995.0,,
346118,36866.0,,
346122,40911.0,,
346132,37589.0,,
346133,44995.0,,
346134,56629.0,,
346135,50991.0,,
346136,45893.0,,
346138,40995.0,,
346142,44995.0,,
346144,44995.0,,
346147,38508.0,,
346151,45119.0,,
346157,38995.0,,
346167,44995.0,,
346170,51585.0,,
346172,37998.0,,
346178,51995.0,,
346187,12990.0,,
346189,52888.0,,
346191,49995.0,,
346196,42865.0,,
346200,37999.0,,
346202,53871.0,,
346209,44459.0,,
346211,38000.0,,
346221,46958.0,,
346222,35997.0,,
346223,36994.0,,
346229,38975.0,,
346232,45998.0,,
346234,42990.0,,
346235,52892.0,,
346243,38500.0,,
346251,40676.0,,
346252,45359.0,,
346255,38283.0,,
346256,54995.0,,
346258,54870.0,,
346259,41990.0,,
346261,39432.0,,
346263,38911.0,,
346264,52999.0,,
346269,46988.0,,
346271,56948.0,,
346286,42628.0,,
346287,45023.0,,
346292,46104.0,,
346297,47995.0,,
346299,37990.0,,
346301,39500.0,,
346308,33887.0,,
346315,44595.0,,
346327,46988.0,,
346328,45998.0,,
346335,23995.0,,
346340,25950.0,,
346350,40988.0,,
346357,38995.0,,
346362,3991.0,,
346373,45987.0,,
346376,39980.0,,
346380,44999.0,,
346381,37287.0,,
346384,46695.0,,
346385,45592.0,,
346388,47900.0,,
346390,38792.0,,
346394,45863.0,,
346398,38995.0,,
346403,36995.0,,
346416,45975.0,,
346417,33485.0,,
346418,46992.0,,
346419,48389.0,,
346420,39994.0,,
346422,39984.0,,
346427,38512.0,,
346430,39166.0,,
346439,37995.0,,
346440,38500.0,,
346445,54999.0,,
346446,46595.0,,
346450,38991.0,,
346451,35000.0,,
